timestamp,temp,hum,pot,prediction
2025-12-04 17:04:02,28.4,66.5,4095,N/A
2025-12-04 17:04:03,28.4,66.5,4095,N/A
2025-12-04 17:04:04,28.4,66.5,4095,N/A
2025-12-04 17:04:05,28.4,66.5,4095,N/A
2025-12-04 17:04:06,28.4,66.5,4095,N/A
2025-12-04 17:04:07,28.4,66.5,4095,N/A
2025-12-04 17:04:08,28.4,66.5,4095,N/A
2025-12-04 17:04:09,28.4,66.5,4095,N/A
2025-12-04 17:04:10,28.4,66.5,4095,N/A
2025-12-04 17:04:11,28.4,66.5,4095,N/A
2025-12-04 17:04:12,28.4,66.5,4095,N/A
2025-12-04 17:04:13,28.4,66.5,4095,N/A
2025-12-04 17:04:14,28.4,66.5,4095,N/A
2025-12-04 17:04:15,28.4,66.5,4095,N/A
2025-12-04 17:04:16,28.4,66.5,4095,N/A
2025-12-04 17:04:17,28.4,66.5,4095,N/A
2025-12-04 17:04:18,28.4,66.5,4095,N/A
2025-12-04 17:04:19,28.4,66.6,4095,N/A
2025-12-04 17:04:20,28.4,66.6,4095,N/A
2025-12-04 17:04:21,28.4,66.6,4095,N/A
2025-12-04 17:04:22,28.4,66.6,4095,N/A
2025-12-04 17:04:23,28.4,66.6,4095,N/A
2025-12-04 17:04:24,28.4,66.6,4095,N/A
2025-12-04 17:04:25,28.4,66.6,4095,N/A
2025-12-04 17:04:26,28.4,66.6,4095,N/A
2025-12-04 17:04:27,28.4,66.6,4095,N/A
2025-12-04 17:04:28,28.4,66.6,4095,N/A
2025-12-04 17:04:29,28.4,66.6,4095,N/A
2025-12-04 17:04:30,28.4,66.6,4095,N/A
2025-12-04 17:04:31,28.4,66.6,4095,N/A
2025-12-04 17:04:32,28.4,66.6,4095,N/A
2025-12-04 17:04:33,28.4,66.6,4095,N/A
2025-12-04 17:04:34,28.4,66.6,4095,N/A
2025-12-04 17:04:35,28.4,66.6,4095,N/A
2025-12-04 17:04:36,28.4,66.6,4095,N/A
2025-12-04 17:04:37,28.4,66.6,4095,N/A
2025-12-04 17:04:38,28.4,66.6,4095,N/A
2025-12-04 17:04:39,28.4,66.6,4095,N/A
2025-12-04 17:04:40,28.4,66.5,4095,N/A
2025-12-04 17:04:41,28.4,66.5,4095,N/A
2025-12-04 17:04:42,28.4,66.5,4095,N/A
2025-12-04 17:04:43,28.4,66.5,4095,N/A
2025-12-04 17:04:44,28.4,66.5,4095,N/A
2025-12-04 17:04:45,28.4,66.5,4095,N/A
2025-12-04 17:04:46,28.4,66.5,4095,N/A
2025-12-04 17:04:47,28.4,66.5,4095,N/A
2025-12-04 17:04:48,28.4,66.5,4095,N/A
2025-12-04 17:04:49,28.4,66.5,4095,N/A
2025-12-04 17:04:50,28.4,66.5,4095,N/A
2025-12-04 17:04:51,28.4,66.5,4095,N/A
