timestamp,temp,hum,label
2025-12-04 18:51:07,23.5,65.0,Dingin
2025-12-04 18:45:22,23.5,61.0,Dingin
2025-12-04 18:36:23,24.0,57.0,Dingin
2025-12-04 18:48:34,23.5,64.1,Dingin
2025-12-04 18:46:49,23.5,63.1,Dingin
2025-12-04 19:02:49,24.1,68.7,Dingin
2025-12-04 19:07:06,24.7,68.4,Dingin
2025-12-04 18:48:31,23.5,64.1,Dingin
2025-12-04 18:31:35,24.5,59.1,Dingin
2025-12-04 18:38:55,23.8,55.6,Dingin
2025-12-04 18:52:12,23.5,65.2,Dingin
2025-12-04 19:07:27,24.7,68.3,Dingin
2025-12-04 18:36:57,24.0,56.7,Dingin
2025-12-04 18:53:07,23.5,64.6,Dingin
2025-12-04 18:55:01,23.7,65.4,Dingin
2025-12-04 18:53:12,23.6,64.5,Dingin
2025-12-04 18:56:34,23.7,65.2,Dingin
2025-12-04 18:49:14,23.6,64.4,Dingin
2025-12-04 19:00:30,23.8,67.3,Dingin
2025-12-04 18:40:46,23.7,54.9,Dingin
2025-12-04 18:38:37,23.9,55.9,Dingin
2025-12-04 19:09:21,24.9,68.1,Dingin
2025-12-04 19:08:58,24.9,68.2,Dingin
2025-12-04 18:41:35,23.6,55.1,Dingin
2025-12-04 19:02:57,24.1,68.7,Dingin
2025-12-04 18:49:06,23.6,64.4,Dingin
2025-12-04 18:33:03,24.3,58.2,Dingin
2025-12-04 19:04:38,24.4,68.3,Dingin
2025-12-04 18:36:46,24.0,56.8,Dingin
2025-12-04 18:43:43,23.7,58.8,Dingin
2025-12-04 18:42:22,23.6,55.9,Dingin
2025-12-04 18:54:15,23.6,64.9,Dingin
2025-12-04 19:06:14,24.6,68.5,Dingin
2025-12-04 18:49:31,23.5,64.5,Dingin
2025-12-04 18:32:02,24.4,58.7,Dingin
2025-12-04 18:29:54,24.7,60.1,Dingin
2025-12-04 19:03:53,24.2,68.5,Dingin
2025-12-04 19:03:06,24.1,68.7,Dingin
2025-12-04 18:34:32,24.2,57.4,Dingin
2025-12-04 18:32:17,24.4,58.6,Dingin
2025-12-04 18:53:58,23.6,64.7,Dingin
2025-12-04 19:04:17,24.3,68.4,Dingin
2025-12-04 19:00:07,23.8,67.1,Dingin
2025-12-04 18:38:25,23.9,56.2,Dingin
2025-12-04 18:55:33,23.7,65.3,Dingin
2025-12-04 18:39:40,23.8,55.3,Dingin
2025-12-04 18:55:46,23.7,65.3,Dingin
2025-12-04 18:39:15,23.8,55.5,Dingin
2025-12-04 18:55:02,23.7,65.4,Dingin
2025-12-04 18:39:23,23.8,55.4,Dingin
2025-12-04 18:50:50,23.5,64.7,Dingin
2025-12-04 18:34:12,24.2,57.6,Dingin
2025-12-04 19:07:39,24.7,68.3,Dingin
2025-12-04 18:59:54,23.8,66.8,Dingin
2025-12-04 18:38:23,23.9,56.2,Dingin
2025-12-04 18:36:53,24.0,56.7,Dingin
2025-12-04 18:43:13,23.6,57.4,Dingin
2025-12-04 18:44:57,23.6,60.0,Dingin
2025-12-04 18:54:59,23.7,65.4,Dingin
2025-12-04 18:56:27,23.7,65.2,Dingin
2025-12-04 19:10:02,24.9,68.1,Dingin
2025-12-04 18:57:06,23.7,65.3,Dingin
2025-12-04 18:47:53,23.5,63.9,Dingin
2025-12-04 18:51:45,23.5,65.2,Dingin
2025-12-04 18:29:45,24.7,60.2,Dingin
2025-12-04 18:44:45,23.6,60.0,Dingin
2025-12-04 18:32:26,24.4,58.6,Dingin
2025-12-04 18:40:33,23.7,55.0,Dingin
2025-12-04 18:58:13,23.7,65.5,Dingin
2025-12-04 19:01:34,23.9,68.1,Dingin
2025-12-04 18:31:04,24.5,59.4,Dingin
2025-12-04 18:57:10,23.7,65.3,Dingin
2025-12-04 18:41:07,23.7,54.9,Dingin
2025-12-04 18:49:50,23.5,64.5,Dingin
2025-12-04 19:01:35,23.9,68.1,Dingin
2025-12-04 18:47:51,23.5,63.9,Dingin
2025-12-04 19:06:12,24.6,68.5,Dingin
2025-12-04 18:32:56,24.3,58.2,Dingin
2025-12-04 18:30:26,24.5,59.6,Dingin
2025-12-04 18:46:24,23.4,62.5,Dingin
2025-12-04 18:45:41,23.5,61.0,Dingin
2025-12-04 18:53:17,23.6,64.5,Dingin
2025-12-04 18:52:03,23.5,65.2,Dingin
2025-12-04 18:43:36,23.6,58.4,Dingin
2025-12-04 18:59:21,23.8,66.6,Dingin
2025-12-04 18:47:43,23.5,63.9,Dingin
2025-12-04 18:42:06,23.6,55.9,Dingin
2025-12-04 18:33:59,24.2,57.6,Dingin
2025-12-04 18:48:50,23.5,64.3,Dingin
2025-12-04 18:54:28,23.6,65.0,Dingin
2025-12-04 18:32:12,24.4,58.6,Dingin
2025-12-04 18:51:40,23.5,65.2,Dingin
2025-12-04 18:44:32,23.6,59.8,Dingin
2025-12-04 19:09:41,24.9,68.0,Dingin
2025-12-04 18:46:04,23.5,61.0,Dingin
2025-12-04 19:04:07,24.2,68.4,Dingin
2025-12-04 18:50:52,23.5,64.7,Dingin
2025-12-04 18:28:34,24.8,61.5,Dingin
2025-12-04 18:41:11,23.7,54.9,Dingin
2025-12-04 18:37:09,24.0,56.6,Dingin
2025-12-04 18:46:51,23.5,63.1,Dingin
2025-12-04 18:54:38,23.6,65.2,Dingin
2025-12-04 18:37:47,23.9,56.5,Dingin
2025-12-04 18:48:29,23.5,64.1,Dingin
2025-12-04 18:59:14,23.8,66.3,Dingin
2025-12-04 18:36:32,24.0,56.9,Dingin
2025-12-04 18:36:34,24.0,56.9,Dingin
2025-12-04 18:36:05,24.0,57.0,Dingin
2025-12-04 19:08:01,24.8,68.3,Dingin
2025-12-04 18:37:46,23.9,56.5,Dingin
2025-12-04 18:39:52,23.7,55.2,Dingin
2025-12-04 18:33:37,24.3,57.9,Dingin
2025-12-04 19:00:02,23.8,67.1,Dingin
2025-12-04 18:56:49,23.7,65.2,Dingin
2025-12-04 18:36:11,24.0,57.0,Dingin
2025-12-04 19:01:04,23.8,67.5,Dingin
2025-12-04 19:06:36,24.7,68.5,Dingin
2025-12-04 18:50:54,23.5,64.7,Dingin
2025-12-04 18:33:58,24.2,57.6,Dingin
2025-12-04 19:03:09,24.1,68.7,Dingin
2025-12-04 18:31:33,24.5,59.1,Dingin
2025-12-04 18:49:39,23.5,64.5,Dingin
2025-12-04 18:34:59,24.1,57.2,Dingin
2025-12-04 19:02:17,24.0,68.5,Dingin
2025-12-04 18:51:04,23.5,65.0,Dingin
2025-12-04 19:04:09,24.3,68.4,Dingin
2025-12-04 18:36:55,24.0,56.7,Dingin
2025-12-04 18:48:57,23.5,64.3,Dingin
2025-12-04 18:46:09,23.5,61.0,Dingin
2025-12-04 19:01:23,23.9,67.9,Dingin
2025-12-04 18:58:46,23.8,66.0,Dingin
2025-12-04 18:56:03,23.7,65.3,Dingin
2025-12-04 18:35:30,24.1,57.2,Dingin
2025-12-04 18:31:24,24.5,59.4,Dingin
2025-12-04 18:31:54,24.5,58.9,Dingin
2025-12-04 18:54:24,23.6,65.0,Dingin
2025-12-04 18:36:52,24.0,56.7,Dingin
2025-12-04 18:45:15,23.5,60.8,Dingin
2025-12-04 18:54:07,23.6,64.9,Dingin
2025-12-04 19:01:55,24.0,68.5,Dingin
2025-12-04 18:58:20,23.7,65.7,Dingin
2025-12-04 18:33:20,24.3,57.9,Dingin
2025-12-04 18:51:15,23.5,65.2,Dingin
2025-12-04 19:04:32,24.3,68.4,Dingin
2025-12-04 18:44:19,23.6,59.7,Dingin
2025-12-04 18:29:14,24.8,61.2,Dingin
2025-12-04 18:49:45,23.5,64.5,Dingin
2025-12-04 18:46:40,23.4,62.8,Dingin
2025-12-04 18:49:49,23.5,64.5,Dingin
2025-12-04 19:00:46,23.8,67.3,Dingin
2025-12-04 18:43:08,23.6,57.4,Dingin
2025-12-04 18:35:20,24.1,57.2,Dingin
2025-12-04 18:46:06,23.5,61.0,Dingin
2025-12-04 18:45:00,23.5,60.6,Dingin
2025-12-04 18:31:56,24.5,58.9,Dingin
2025-12-04 18:36:07,24.0,57.0,Dingin
2025-12-04 18:56:01,23.7,65.3,Dingin
2025-12-04 18:59:32,23.8,66.7,Dingin
2025-12-04 18:40:26,23.7,55.1,Dingin
2025-12-04 18:34:52,24.1,57.2,Dingin
2025-12-04 19:05:40,24.5,68.3,Dingin
2025-12-04 18:46:28,23.4,62.5,Dingin
2025-12-04 18:38:26,23.9,55.9,Dingin
2025-12-04 18:35:28,24.1,57.2,Dingin
2025-12-04 18:52:34,23.6,64.7,Dingin
2025-12-04 19:07:21,24.7,68.4,Dingin
2025-12-04 18:32:44,24.3,58.2,Dingin
2025-12-04 18:59:05,23.8,66.3,Dingin
2025-12-04 18:35:25,24.1,57.2,Dingin
2025-12-04 19:01:43,23.9,68.2,Dingin
2025-12-04 18:36:04,24.0,57.0,Dingin
2025-12-04 18:48:10,23.5,64.0,Dingin
2025-12-04 18:33:27,24.3,57.9,Dingin
2025-12-04 18:58:55,23.8,66.1,Dingin
2025-12-04 18:53:59,23.6,64.7,Dingin
2025-12-04 18:36:03,24.0,57.0,Dingin
2025-12-04 18:38:56,23.8,55.6,Dingin
2025-12-04 18:42:02,23.6,55.6,Dingin
2025-12-04 18:50:47,23.5,64.6,Dingin
2025-12-04 18:34:53,24.1,57.2,Dingin
2025-12-04 19:06:18,24.6,68.5,Dingin
2025-12-04 19:07:24,24.7,68.4,Dingin
2025-12-04 18:53:57,23.6,64.7,Dingin
2025-12-04 19:05:49,24.5,68.3,Dingin
2025-12-04 18:41:55,23.6,55.3,Dingin
2025-12-04 18:45:57,23.5,61.0,Dingin
2025-12-04 18:50:23,23.5,64.6,Dingin
2025-12-04 19:07:41,24.8,68.3,Dingin
2025-12-04 19:04:34,24.3,68.4,Dingin
2025-12-04 18:30:34,24.5,59.6,Dingin
2025-12-04 18:48:37,23.5,64.1,Dingin
2025-12-04 18:41:28,23.6,55.1,Dingin
2025-12-04 18:44:24,23.6,59.8,Dingin
2025-12-04 18:46:15,23.4,62.2,Dingin
2025-12-04 18:36:20,24.0,57.0,Dingin
2025-12-04 18:35:35,24.0,57.0,Dingin
2025-12-04 18:39:02,23.8,55.6,Dingin
2025-12-04 18:51:46,23.5,65.2,Dingin
2025-12-04 18:38:42,23.9,55.8,Dingin
2025-12-04 18:30:48,24.5,59.5,Dingin
2025-12-04 18:34:47,24.1,57.2,Dingin
2025-12-04 19:04:05,24.2,68.4,Dingin
2025-12-04 19:02:26,24.0,68.6,Dingin
2025-12-04 18:58:03,23.7,65.5,Dingin
2025-12-04 19:01:59,24.0,68.5,Dingin
2025-12-04 18:42:45,23.6,57.4,Dingin
2025-12-04 18:42:32,23.6,55.9,Dingin
2025-12-04 19:03:56,24.2,68.4,Dingin
2025-12-04 18:55:23,23.7,65.4,Dingin
2025-12-04 18:28:54,24.8,61.2,Dingin
2025-12-04 18:29:12,24.8,61.2,Dingin
2025-12-04 18:53:16,23.6,64.5,Dingin
2025-12-04 18:51:38,23.5,65.2,Dingin
2025-12-04 18:42:47,23.6,57.4,Dingin
2025-12-04 18:28:53,24.8,61.2,Dingin
2025-12-04 18:40:50,23.7,54.9,Dingin
2025-12-04 18:42:07,23.6,55.9,Dingin
2025-12-04 18:42:05,23.6,55.6,Dingin
2025-12-04 18:45:47,23.5,61.0,Dingin
2025-12-04 18:30:09,24.6,60.0,Dingin
2025-12-04 18:38:52,23.9,55.8,Dingin
2025-12-04 19:00:43,23.8,67.3,Dingin
2025-12-04 18:47:52,23.5,63.9,Dingin
2025-12-04 18:46:16,23.4,62.2,Dingin
2025-12-04 19:08:29,24.8,68.1,Dingin
2025-12-04 18:28:30,24.8,61.6,Dingin
2025-12-04 19:08:23,24.8,68.1,Dingin
2025-12-04 18:37:37,23.9,56.5,Dingin
2025-12-04 18:41:47,23.6,55.2,Dingin
2025-12-04 18:55:36,23.7,65.3,Dingin
2025-12-04 18:55:09,23.7,65.4,Dingin
2025-12-04 19:06:41,24.7,68.5,Dingin
2025-12-04 18:53:53,23.6,64.7,Dingin
2025-12-04 18:36:43,24.0,56.8,Dingin
2025-12-04 19:08:43,24.8,68.1,Dingin
2025-12-04 18:47:44,23.5,63.9,Dingin
2025-12-04 18:34:06,24.2,57.6,Dingin
2025-12-04 18:54:57,23.7,65.4,Dingin
2025-12-04 18:50:56,23.5,64.7,Dingin
2025-12-04 18:48:05,23.5,64.0,Dingin
2025-12-04 18:59:33,23.8,66.7,Dingin
2025-12-04 19:10:03,24.9,68.1,Dingin
2025-12-04 19:08:52,24.8,68.2,Dingin
2025-12-04 19:07:18,24.7,68.4,Dingin
2025-12-04 18:50:08,23.5,64.5,Dingin
2025-12-04 18:46:31,23.4,62.5,Dingin
2025-12-04 19:09:38,24.9,68.0,Dingin
2025-12-04 18:43:47,23.7,58.8,Dingin
2025-12-04 19:03:17,24.1,68.7,Dingin
2025-12-04 18:40:14,23.7,55.1,Dingin
2025-12-04 19:01:13,23.9,67.7,Dingin
2025-12-04 18:32:05,24.4,58.6,Dingin
2025-12-04 18:50:03,23.5,64.5,Dingin
2025-12-04 18:58:21,23.7,65.8,Dingin
2025-12-04 18:29:15,24.8,61.2,Dingin
2025-12-04 19:01:41,23.9,68.2,Dingin
2025-12-04 18:51:08,23.5,65.0,Dingin
2025-12-04 18:55:48,23.7,65.3,Dingin
2025-12-04 18:29:18,24.8,61.2,Dingin
2025-12-04 18:48:06,23.5,64.0,Dingin
2025-12-04 18:33:55,24.2,57.6,Dingin
2025-12-04 19:09:11,24.9,68.1,Dingin
2025-12-04 18:40:52,23.7,54.9,Dingin
2025-12-04 18:55:28,23.7,65.3,Dingin
2025-12-04 19:04:01,24.2,68.4,Dingin
2025-12-04 18:59:40,23.8,66.8,Dingin
2025-12-04 19:08:00,24.8,68.3,Dingin
2025-12-04 18:29:21,24.8,61.2,Dingin
2025-12-04 18:35:17,24.1,57.2,Dingin
2025-12-04 18:45:34,23.5,61.0,Dingin
2025-12-04 19:01:16,23.9,67.9,Dingin
2025-12-04 18:30:42,24.5,59.5,Dingin
2025-12-04 18:52:38,23.6,64.7,Dingin
2025-12-04 18:41:15,23.7,55.0,Dingin
2025-12-04 19:02:41,24.1,68.6,Dingin
2025-12-04 18:30:20,24.6,60.0,Dingin
2025-12-04 18:55:18,23.7,65.4,Dingin
2025-12-04 18:51:37,23.5,65.2,Dingin
2025-12-04 18:37:29,24.0,56.6,Dingin
2025-12-04 19:00:40,23.8,67.3,Dingin
2025-12-04 19:04:30,24.3,68.4,Dingin
2025-12-04 19:05:54,24.5,68.3,Dingin
2025-12-04 18:53:18,23.6,64.5,Dingin
2025-12-04 18:37:32,23.9,56.5,Dingin
2025-12-04 18:58:32,23.7,65.8,Dingin
2025-12-04 18:46:29,23.4,62.5,Dingin
2025-12-04 18:30:08,24.6,60.0,Dingin
2025-12-04 18:46:23,23.4,62.4,Dingin
2025-12-04 18:38:06,23.9,56.2,Dingin
2025-12-04 18:34:51,24.1,57.2,Dingin
2025-12-04 18:40:27,23.7,55.1,Dingin
2025-12-04 19:06:23,24.6,68.5,Dingin
2025-12-04 18:40:04,23.7,55.2,Dingin
2025-12-04 18:36:22,24.0,57.0,Dingin
2025-12-04 18:45:50,23.5,61.0,Dingin
2025-12-04 18:33:47,24.2,57.7,Dingin
2025-12-04 19:03:43,24.2,68.5,Dingin
2025-12-04 18:33:04,24.3,58.2,Dingin
2025-12-04 19:05:20,24.5,68.3,Dingin
2025-12-04 18:38:54,23.8,55.6,Dingin
